"","ins1","ins2","k80","chr1","start1","end1","chr2","start2","end2","mid1","mid2","same_chr","genomic_dist_mid","genomic_dist_edge","in_gap","rank"
"175","A6-Wild5B_106","A6-Wild5B_88",0.00139518734209245,"3R",6228695,6228695,"3R",2387287,2387287,6228695,2387287,TRUE,3841408,3841408,FALSE,175
"176","A6-Wild5B_106","A6-Wild5B_93",0.00139518734209245,"3R",6228695,6228695,"3R",20526431,20526431,6228695,20526431,TRUE,14297736,14297736,FALSE,176
"177","A6-Wild5B_123","A6-Wild5B_104",0.00139518734209245,"3R",25937673,25937673,"3R",29691953,29691953,25937673,29691953,TRUE,3754280,3754280,FALSE,177
"178","A6-Wild5B_116","A6-Wild5B_106",0.00139518734209245,"3R",17900927,17900927,"3R",6228695,6228695,17900927,6228695,TRUE,11672232,11672232,FALSE,178
"179","A6-Wild5B_126","A6-Wild5B_123",0.00139518734209245,"3R",30183667,30183667,"3R",25937673,25937673,30183667,25937673,TRUE,4245994,4245994,FALSE,179
"180","A6-Wild5B_67","A6-Wild5B_63",0.00139603921130103,"X",13431448,13431448,"X",9440961,9440963,13431448,9440962,TRUE,3990486,3990485,FALSE,180
"181","A6-Wild5B_76","A6-Wild5B_63",0.00139603921130103,"X",6944927,6944927,"X",9440961,9440963,6944927,9440962,TRUE,2496035,2496034,FALSE,181
"182","A6-Wild5B_15","A6-Wild5B_12",0.00139616129589051,"3L",13686395,13686395,"3L",9169049,9169049,13686395,9169049,TRUE,4517346,4517346,FALSE,182
"183","A6-Wild5B_123","A6-Wild5B_88",0.00139616129589051,"3R",25937673,25937673,"3R",2387287,2387287,25937673,2387287,TRUE,23550386,23550386,FALSE,183
"184","A6-Wild5B_123","A6-Wild5B_93",0.00139616129589051,"3R",25937673,25937673,"3R",20526431,20526431,25937673,20526431,TRUE,5411242,5411242,FALSE,184
"185","A6-Wild5B_123","A6-Wild5B_116",0.00139616129589051,"3R",25937673,25937673,"3R",17900927,17900927,25937673,17900927,TRUE,8036746,8036746,FALSE,185
"186","A6-Wild5B_102","A6-Wild5B_89",0.0013976249491522,"3R",28957954,28957954,"3R",4759777,4761207,28957954,4760492,TRUE,24197462,24196747,FALSE,186
"187","A6-Wild5B_125","A6-Wild5B_89",0.0013976249491522,"3R",27856815,27858239,"3R",4759777,4761207,27857527,4760492,TRUE,23097035,23095608,FALSE,187
"188","A6-Wild5B_107","A6-Wild5B_89",0.00139860231053063,"3R",10918807,10918807,"3R",4759777,4761207,10918807,4760492,TRUE,6158315,6157600,FALSE,188
"189","A6-Wild5B_112","A6-Wild5B_89",0.00139860231053063,"3R",17216226,17216226,"3R",4759777,4761207,17216226,4760492,TRUE,12455734,12455019,FALSE,189
"190","A6-Wild5B_119","A6-Wild5B_89",0.00139860231053063,"3R",21338431,21338431,"3R",4759777,4761207,21338431,4760492,TRUE,16577939,16577224,FALSE,190
"191","A6-Wild5B_124","A6-Wild5B_89",0.00139860231053063,"3R",27485330,27485331,"3R",4759777,4761207,27485330.5,4760492,TRUE,22724838.5,22724123,FALSE,191
"192","A6-Wild5B_101","A6-Wild5B_89",0.00139958103980723,"3R",28754073,28754073,"3R",4759777,4761207,28754073,4760492,TRUE,23993581,23992866,FALSE,192
"193","A6-Wild5B_117","A6-Wild5B_89",0.00139958103980723,"3R",18699956,18699956,"3R",4759777,4761207,18699956,4760492,TRUE,13939464,13938749,FALSE,193
"194","A6-Wild5B_122","A6-Wild5B_91",0.00209387756127167,"3R",25184558,25184558,"3R",10914458,10914458,25184558,10914458,TRUE,14270100,14270100,FALSE,194
"195","A6-Wild5B_122","A6-Wild5B_97",0.00209387756127167,"3R",25184558,25184558,"3R",25086787,25086787,25184558,25086787,TRUE,97771,97771,FALSE,195
"196","A6-Wild5B_122","A6-Wild5B_100",0.00209387756127167,"3R",25184558,25184558,"3R",28106715,28106715,25184558,28106715,TRUE,2922157,2922157,FALSE,196
"197","A6-Wild5B_122","A6-Wild5B_121",0.00209387756127167,"3R",25184558,25184558,"3R",23293133,23293133,25184558,23293133,TRUE,1891425,1891425,FALSE,197
"198","A6-Wild5B_67","A6-Wild5B_62",0.00209387756127167,"X",13431448,13431448,"X",8035110,8035112,13431448,8035111,TRUE,5396337,5396336,FALSE,198
"199","A6-Wild5B_76","A6-Wild5B_62",0.00209387756127167,"X",6944927,6944927,"X",8035110,8035112,6944927,8035111,TRUE,1090184,1090183,FALSE,199
"200","A6-Wild5B_83","A6-Wild5B_67",0.00209387756127167,"X",14990159,14990159,"X",13431448,13431448,14990159,13431448,TRUE,1558711,1558711,FALSE,200
"201","A6-Wild5B_83","A6-Wild5B_76",0.00209387756127167,"X",14990159,14990159,"X",6944927,6944927,14990159,6944927,TRUE,8045232,8045232,FALSE,201
"202","A6-Wild5B_145","A6-Wild5B_144",0.0020953400245928,"2R",19518677,19518677,"2R",15722342,15722427,19518677,15722384.5,TRUE,3796292.5,3796250,FALSE,202
"203","A6-Wild5B_44","A6-Wild5B_33",0.00209680453225128,"2L",6115657,6115657,"2L",17080016,17080016,6115657,17080016,TRUE,10964359,10964359,FALSE,203
"204","A6-Wild5B_104","A6-Wild5B_97",0.00279135272094921,"3R",29691953,29691953,"3R",25086787,25086787,29691953,25086787,TRUE,4605166,4605166,FALSE,204
"205","A6-Wild5B_106","A6-Wild5B_97",0.00279135272094921,"3R",6228695,6228695,"3R",25086787,25086787,6228695,25086787,TRUE,18858092,18858092,FALSE,205
"206","A6-Wild5B_126","A6-Wild5B_97",0.00279135272094921,"3R",30183667,30183667,"3R",25086787,25086787,30183667,25086787,TRUE,5096880,5096880,FALSE,206
"207","A6-Wild5B_44","A6-Wild5B_24",0.00279330199785653,"2L",6115657,6115657,"2L",6587078,6587081,6115657,6587079.5,TRUE,471422.5,471421,FALSE,207
"208","A6-Wild5B_44","A6-Wild5B_32",0.00279330199785653,"2L",6115657,6115657,"2L",15142559,15142559,6115657,15142559,TRUE,9026902,9026902,FALSE,208
"209","A6-Wild5B_44","A6-Wild5B_37",0.00279330199785653,"2L",6115657,6115657,"2L",19890229,19890229,6115657,19890229,TRUE,13774572,13774572,FALSE,209
"210","A6-Wild5B_48","A6-Wild5B_44",0.00279330199785653,"2L",9564503,9564503,"2L",6115657,6115657,9564503,6115657,TRUE,3448846,3448846,FALSE,210
"211","A6-Wild5B_52","A6-Wild5B_44",0.00279330199785653,"2L",14887432,14887432,"2L",6115657,6115657,14887432,6115657,TRUE,8771775,8771775,FALSE,211
"212","A6-Wild5B_53","A6-Wild5B_44",0.00279330199785653,"2L",15931742,15931742,"2L",6115657,6115657,15931742,6115657,TRUE,9816085,9816085,FALSE,212
"213","A6-Wild5B_5","A6-Wild5B_1",0.00279330199785653,"3L",13686794,13686795,"3L",5280021,5280021,13686794.5,5280021,TRUE,8406773.5,8406773,FALSE,213
"214","A6-Wild5B_12","A6-Wild5B_1",0.00279330199785653,"3L",9169049,9169049,"3L",5280021,5280021,9169049,5280021,TRUE,3889028,3889028,FALSE,214
"215","A6-Wild5B_13","A6-Wild5B_1",0.00279330199785653,"3L",10006312,10006312,"3L",5280021,5280021,10006312,5280021,TRUE,4726291,4726291,FALSE,215
"216","A6-Wild5B_91","A6-Wild5B_88",0.00279330199785653,"3R",10914458,10914458,"3R",2387287,2387287,10914458,2387287,TRUE,8527171,8527171,FALSE,216
"217","A6-Wild5B_97","A6-Wild5B_88",0.00279330199785653,"3R",25086787,25086787,"3R",2387287,2387287,25086787,2387287,TRUE,22699500,22699500,FALSE,217
"218","A6-Wild5B_100","A6-Wild5B_88",0.00279330199785653,"3R",28106715,28106715,"3R",2387287,2387287,28106715,2387287,TRUE,25719428,25719428,FALSE,218
"219","A6-Wild5B_121","A6-Wild5B_88",0.00279330199785653,"3R",23293133,23293133,"3R",2387287,2387287,23293133,2387287,TRUE,20905846,20905846,FALSE,219
"220","A6-Wild5B_104","A6-Wild5B_91",0.00279330199785653,"3R",29691953,29691953,"3R",10914458,10914458,29691953,10914458,TRUE,18777495,18777495,FALSE,220
"221","A6-Wild5B_106","A6-Wild5B_91",0.00279330199785653,"3R",6228695,6228695,"3R",10914458,10914458,6228695,10914458,TRUE,4685763,4685763,FALSE,221
"222","A6-Wild5B_116","A6-Wild5B_91",0.00279330199785653,"3R",17900927,17900927,"3R",10914458,10914458,17900927,10914458,TRUE,6986469,6986469,FALSE,222
"223","A6-Wild5B_126","A6-Wild5B_91",0.00279330199785653,"3R",30183667,30183667,"3R",10914458,10914458,30183667,10914458,TRUE,19269209,19269209,FALSE,223
"224","A6-Wild5B_97","A6-Wild5B_93",0.00279330199785653,"3R",25086787,25086787,"3R",20526431,20526431,25086787,20526431,TRUE,4560356,4560356,FALSE,224
"225","A6-Wild5B_116","A6-Wild5B_97",0.00279330199785653,"3R",17900927,17900927,"3R",25086787,25086787,17900927,25086787,TRUE,7185860,7185860,FALSE,225
"226","A6-Wild5B_123","A6-Wild5B_97",0.00279330199785653,"3R",25937673,25937673,"3R",25086787,25086787,25937673,25086787,TRUE,850886,850886,FALSE,226
"227","A6-Wild5B_104","A6-Wild5B_100",0.00279330199785653,"3R",29691953,29691953,"3R",28106715,28106715,29691953,28106715,TRUE,1585238,1585238,FALSE,227
"228","A6-Wild5B_106","A6-Wild5B_100",0.00279330199785653,"3R",6228695,6228695,"3R",28106715,28106715,6228695,28106715,TRUE,21878020,21878020,FALSE,228
"229","A6-Wild5B_116","A6-Wild5B_100",0.00279330199785653,"3R",17900927,17900927,"3R",28106715,28106715,17900927,28106715,TRUE,10205788,10205788,FALSE,229
"230","A6-Wild5B_126","A6-Wild5B_100",0.00279330199785653,"3R",30183667,30183667,"3R",28106715,28106715,30183667,28106715,TRUE,2076952,2076952,FALSE,230
"231","A6-Wild5B_121","A6-Wild5B_104",0.00279330199785653,"3R",23293133,23293133,"3R",29691953,29691953,23293133,29691953,TRUE,6398820,6398820,FALSE,231
"232","A6-Wild5B_121","A6-Wild5B_106",0.00279330199785653,"3R",23293133,23293133,"3R",6228695,6228695,23293133,6228695,TRUE,17064438,17064438,FALSE,232
"233","A6-Wild5B_121","A6-Wild5B_116",0.00279330199785653,"3R",23293133,23293133,"3R",17900927,17900927,23293133,17900927,TRUE,5392206,5392206,FALSE,233
"234","A6-Wild5B_126","A6-Wild5B_121",0.00279330199785653,"3R",30183667,30183667,"3R",23293133,23293133,30183667,23293133,TRUE,6890534,6890534,FALSE,234
"235","A6-Wild5B_78","A6-Wild5B_67",0.00279330199785653,"X",7978988,7978988,"X",13431448,13431448,7978988,13431448,TRUE,5452460,5452460,FALSE,235
"236","A6-Wild5B_78","A6-Wild5B_76",0.00279330199785653,"X",7978988,7978988,"X",6944927,6944927,7978988,6944927,TRUE,1034061,1034061,FALSE,236
"237","A6-Wild5B_44","A6-Wild5B_26",0.00279525399913747,"2L",6115657,6115657,"2L",10933389,10933389,6115657,10933389,TRUE,4817732,4817732,FALSE,237
"238","A6-Wild5B_44","A6-Wild5B_29",0.00279525399913747,"2L",6115657,6115657,"2L",12325056,12325056,6115657,12325056,TRUE,6209399,6209399,FALSE,238
"239","A6-Wild5B_145","A6-Wild5B_135",0.00279525399913747,"2R",19518677,19518677,"2R",25105373,25105373,19518677,25105373,TRUE,5586696,5586696,FALSE,239
"240","A6-Wild5B_145","A6-Wild5B_140",0.00279525399913747,"2R",19518677,19518677,"2R",8301454,8301454,19518677,8301454,TRUE,11217223,11217223,FALSE,240
"241","A6-Wild5B_145","A6-Wild5B_143",0.00279525399913747,"2R",19518677,19518677,"2R",14518122,14518122,19518677,14518122,TRUE,5000555,5000555,FALSE,241
"242","A6-Wild5B_15","A6-Wild5B_1",0.00279525399913747,"3L",13686395,13686395,"3L",5280021,5280021,13686395,5280021,TRUE,8406374,8406374,FALSE,242
"243","A6-Wild5B_93","A6-Wild5B_91",0.00279525399913747,"3R",20526431,20526431,"3R",10914458,10914458,20526431,10914458,TRUE,9611973,9611973,FALSE,243
"244","A6-Wild5B_123","A6-Wild5B_91",0.00279525399913747,"3R",25937673,25937673,"3R",10914458,10914458,25937673,10914458,TRUE,15023215,15023215,FALSE,244
"245","A6-Wild5B_100","A6-Wild5B_93",0.00279525399913747,"3R",28106715,28106715,"3R",20526431,20526431,28106715,20526431,TRUE,7580284,7580284,FALSE,245
"246","A6-Wild5B_121","A6-Wild5B_93",0.00279525399913747,"3R",23293133,23293133,"3R",20526431,20526431,23293133,20526431,TRUE,2766702,2766702,FALSE,246
"247","A6-Wild5B_123","A6-Wild5B_100",0.00279525399913747,"3R",25937673,25937673,"3R",28106715,28106715,25937673,28106715,TRUE,2169042,2169042,FALSE,247
"248","A6-Wild5B_123","A6-Wild5B_121",0.00279525399913747,"3R",25937673,25937673,"3R",23293133,23293133,25937673,23293133,TRUE,2644540,2644540,FALSE,248
"249","A6-Wild5B_44","A6-Wild5B_27",0.0027972087305074,"2L",6115657,6115657,"2L",11155310,11155311,6115657,11155310.5,TRUE,5039653.5,5039653,FALSE,249
"250","A6-Wild5B_113","A6-Wild5B_94",0.00279855165846474,"3R",17243575,17243575,"3R",20782843,20782843,17243575,20782843,TRUE,3539268,3539268,FALSE,250
"251","A6-Wild5B_120","A6-Wild5B_113",0.00279855165846474,"3R",22494566,22494566,"3R",17243575,17243575,22494566,17243575,TRUE,5250991,5250991,FALSE,251
"252","A6-Wild5B_64","A6-Wild5B_57",0.00279855165846474,"X",10644563,10644563,"X",996839,996839,10644563,996839,TRUE,9647724,9647724,FALSE,252
"253","A6-Wild5B_82","A6-Wild5B_57",0.00279855165846474,"X",12348619,12348619,"X",996839,996839,12348619,996839,TRUE,11351780,11351780,FALSE,253
"254","A6-Wild5B_65","A6-Wild5B_64",0.00279855165846474,"X",11427328,11427328,"X",10644563,10644563,11427328,10644563,TRUE,782765,782765,FALSE,254
"255","A6-Wild5B_82","A6-Wild5B_65",0.00279855165846474,"X",12348619,12348619,"X",11427328,11427328,12348619,11427328,TRUE,921291,921291,FALSE,255
"256","A6-Wild5B_35","A6-Wild5B_23",0.00280051100452982,"2L",18025740,18025740,"2L",2003771,2003771,18025740,2003771,TRUE,16021969,16021969,FALSE,256
"257","A6-Wild5B_43","A6-Wild5B_23",0.00280051100452982,"2L",3773642,3773642,"2L",2003771,2003771,3773642,2003771,TRUE,1769871,1769871,FALSE,257
"258","A6-Wild5B_55","A6-Wild5B_35",0.00280051100452982,"2L",18286654,18286654,"2L",18025740,18025740,18286654,18025740,TRUE,260914,260914,FALSE,258
"259","A6-Wild5B_55","A6-Wild5B_43",0.00280051100452982,"2L",18286654,18286654,"2L",3773642,3773642,18286654,3773642,TRUE,14513012,14513012,FALSE,259
"260","A6-Wild5B_11","A6-Wild5B_2",0.00280051100452982,"3L",8894574,8894574,"3L",5841802,5841802,8894574,5841802,TRUE,3052772,3052772,FALSE,260
"261","A6-Wild5B_19","A6-Wild5B_2",0.00280051100452982,"3L",20713459,20713459,"3L",5841802,5841802,20713459,5841802,TRUE,14871657,14871657,FALSE,261
"262","A6-Wild5B_20","A6-Wild5B_2",0.00280051100452982,"3L",22204693,22204693,"3L",5841802,5841802,22204693,5841802,TRUE,16362891,16362891,FALSE,262
"263","A6-Wild5B_11","A6-Wild5B_8",0.00280051100452982,"3L",8894574,8894574,"3L",4001152,4001152,8894574,4001152,TRUE,4893422,4893422,FALSE,263
"264","A6-Wild5B_19","A6-Wild5B_8",0.00280051100452982,"3L",20713459,20713459,"3L",4001152,4001152,20713459,4001152,TRUE,16712307,16712307,FALSE,264
"265","A6-Wild5B_20","A6-Wild5B_8",0.00280051100452982,"3L",22204693,22204693,"3L",4001152,4001152,22204693,4001152,TRUE,18203541,18203541,FALSE,265
"266","A6-Wild5B_16","A6-Wild5B_11",0.00280051100452982,"3L",17566666,17566666,"3L",8894574,8894574,17566666,8894574,TRUE,8672092,8672092,FALSE,266
"267","A6-Wild5B_19","A6-Wild5B_16",0.00280051100452982,"3L",20713459,20713459,"3L",17566666,17566666,20713459,17566666,TRUE,3146793,3146793,FALSE,267
"268","A6-Wild5B_20","A6-Wild5B_16",0.00280051100452982,"3L",22204693,22204693,"3L",17566666,17566666,22204693,17566666,TRUE,4638027,4638027,FALSE,268
"269","A6-Wild5B_118","A6-Wild5B_113",0.00280051100452982,"3R",20778651,20778651,"3R",17243575,17243575,20778651,17243575,TRUE,3535076,3535076,FALSE,269
"270","A6-Wild5B_40","A6-Wild5B_35",0.00280247309610902,"2L",21078116,21078116,"2L",18025740,18025740,21078116,18025740,TRUE,3052376,3052376,FALSE,270
"271","A6-Wild5B_46","A6-Wild5B_35",0.00280247309610902,"2L",7934109,7934109,"2L",18025740,18025740,7934109,18025740,TRUE,10091631,10091631,FALSE,271
"272","A6-Wild5B_43","A6-Wild5B_40",0.00280247309610902,"2L",3773642,3773642,"2L",21078116,21078116,3773642,21078116,TRUE,17304474,17304474,FALSE,272
"273","A6-Wild5B_46","A6-Wild5B_43",0.00280247309610902,"2L",7934109,7934109,"2L",3773642,3773642,7934109,3773642,TRUE,4160467,4160467,FALSE,273
"274","A6-Wild5B_113","A6-Wild5B_90",0.00280247309610902,"3R",17243575,17243575,"3R",10496725,10496725,17243575,10496725,TRUE,6746850,6746850,FALSE,274
"275","A6-Wild5B_11","A6-Wild5B_3",0.00280443793897696,"3L",8894574,8894574,"3L",9319648,9319648,8894574,9319648,TRUE,425074,425074,FALSE,275
"276","A6-Wild5B_19","A6-Wild5B_3",0.00280443793897696,"3L",20713459,20713459,"3L",9319648,9319648,20713459,9319648,TRUE,11393811,11393811,FALSE,276
"277","A6-Wild5B_20","A6-Wild5B_3",0.00280443793897696,"3L",22204693,22204693,"3L",9319648,9319648,22204693,9319648,TRUE,12885045,12885045,FALSE,277
"278","A6-Wild5B_91","A6-Wild5B_87",0.00285307334314067,"3R",10914458,10914458,"3R",1331799,1331799,10914458,1331799,TRUE,9582659,9582659,FALSE,278
"279","A6-Wild5B_97","A6-Wild5B_87",0.00285307334314067,"3R",25086787,25086787,"3R",1331799,1331799,25086787,1331799,TRUE,23754988,23754988,FALSE,279
"280","A6-Wild5B_100","A6-Wild5B_87",0.00285307334314067,"3R",28106715,28106715,"3R",1331799,1331799,28106715,1331799,TRUE,26774916,26774916,FALSE,280
"281","A6-Wild5B_121","A6-Wild5B_87",0.00285307334314067,"3R",23293133,23293133,"3R",1331799,1331799,23293133,1331799,TRUE,21961334,21961334,FALSE,281
"282","A6-Wild5B_30","A6-Wild5B_24",0.00419032299763307,"2L",13575158,13575158,"2L",6587078,6587081,13575158,6587079.5,TRUE,6988078.5,6988077,FALSE,282
"283","A6-Wild5B_32","A6-Wild5B_30",0.00419032299763307,"2L",15142559,15142559,"2L",13575158,13575158,15142559,13575158,TRUE,1567401,1567401,FALSE,283
"284","A6-Wild5B_37","A6-Wild5B_30",0.00419032299763307,"2L",19890229,19890229,"2L",13575158,13575158,19890229,13575158,TRUE,6315071,6315071,FALSE,284
"285","A6-Wild5B_48","A6-Wild5B_30",0.00419032299763307,"2L",9564503,9564503,"2L",13575158,13575158,9564503,13575158,TRUE,4010655,4010655,FALSE,285
"286","A6-Wild5B_52","A6-Wild5B_30",0.00419032299763307,"2L",14887432,14887432,"2L",13575158,13575158,14887432,13575158,TRUE,1312274,1312274,FALSE,286
"287","A6-Wild5B_53","A6-Wild5B_30",0.00419032299763307,"2L",15931742,15931742,"2L",13575158,13575158,15931742,13575158,TRUE,2356584,2356584,FALSE,287
"288","A6-Wild5B_78","A6-Wild5B_59",0.00419032299763307,"X",7978988,7978988,"X",5113101,5113105,7978988,5113103,TRUE,2865885,2865883,FALSE,288
"289","A6-Wild5B_30","A6-Wild5B_26",0.00419325151983856,"2L",13575158,13575158,"2L",10933389,10933389,13575158,10933389,TRUE,2641769,2641769,FALSE,289
"290","A6-Wild5B_30","A6-Wild5B_29",0.00419325151983856,"2L",13575158,13575158,"2L",12325056,12325056,13575158,12325056,TRUE,1250102,1250102,FALSE,290
"291","A6-Wild5B_78","A6-Wild5B_63",0.00419325151983856,"X",7978988,7978988,"X",9440961,9440963,7978988,9440962,TRUE,1461974,1461973,FALSE,291
"292","A6-Wild5B_30","A6-Wild5B_27",0.00419618413827574,"2L",13575158,13575158,"2L",11155310,11155311,13575158,11155310.5,TRUE,2419847.5,2419847,FALSE,292
"293","A6-Wild5B_65","A6-Wild5B_57",0.00420169166150245,"X",11427328,11427328,"X",996839,996839,11427328,996839,TRUE,10430489,10430489,FALSE,293
"294","A6-Wild5B_141","A6-Wild5B_128",0.00420795539893417,"2R",9243894,9243894,"2R",2309839,2311271,9243894,2310555,TRUE,6933339,6932623,FALSE,294
"295","A6-Wild5B_88","A6-Wild5B_87",0.00428420554819256,"3R",2387287,2387287,"3R",1331799,1331799,2387287,1331799,TRUE,1055488,1055488,FALSE,295
"296","A6-Wild5B_104","A6-Wild5B_87",0.00428420554819256,"3R",29691953,29691953,"3R",1331799,1331799,29691953,1331799,TRUE,28360154,28360154,FALSE,296
"297","A6-Wild5B_106","A6-Wild5B_87",0.00428420554819256,"3R",6228695,6228695,"3R",1331799,1331799,6228695,1331799,TRUE,4896896,4896896,FALSE,297
"298","A6-Wild5B_116","A6-Wild5B_87",0.00428420554819256,"3R",17900927,17900927,"3R",1331799,1331799,17900927,1331799,TRUE,16569128,16569128,FALSE,298
"299","A6-Wild5B_126","A6-Wild5B_87",0.00428420554819256,"3R",30183667,30183667,"3R",1331799,1331799,30183667,1331799,TRUE,28851868,28851868,FALSE,299
"300","A6-Wild5B_93","A6-Wild5B_87",0.00428726681884829,"3R",20526431,20526431,"3R",1331799,1331799,20526431,1331799,TRUE,19194632,19194632,FALSE,300
"301","A6-Wild5B_123","A6-Wild5B_87",0.00428726681884829,"3R",25937673,25937673,"3R",1331799,1331799,25937673,1331799,TRUE,24605874,24605874,FALSE,301
"302","A6-Wild5B_144","A6-Wild5B_135",0.00489060322414855,"2R",15722342,15722427,"2R",25105373,25105373,15722384.5,25105373,TRUE,9382988.5,9382946,FALSE,302
"303","A6-Wild5B_144","A6-Wild5B_140",0.00489060322414855,"2R",15722342,15722427,"2R",8301454,8301454,15722384.5,8301454,TRUE,7420930.5,7420888,FALSE,303
"304","A6-Wild5B_144","A6-Wild5B_143",0.00489060322414855,"2R",15722342,15722427,"2R",14518122,14518122,15722384.5,14518122,TRUE,1204262.5,1204220,FALSE,304
"305","A6-Wild5B_122","A6-Wild5B_88",0.00489402248248274,"3R",25184558,25184558,"3R",2387287,2387287,25184558,2387287,TRUE,22797271,22797271,FALSE,305
"306","A6-Wild5B_122","A6-Wild5B_104",0.00489402248248274,"3R",25184558,25184558,"3R",29691953,29691953,25184558,29691953,TRUE,4507395,4507395,FALSE,306
"307","A6-Wild5B_122","A6-Wild5B_106",0.00489402248248274,"3R",25184558,25184558,"3R",6228695,6228695,25184558,6228695,TRUE,18955863,18955863,FALSE,307
"308","A6-Wild5B_122","A6-Wild5B_116",0.00489402248248274,"3R",25184558,25184558,"3R",17900927,17900927,25184558,17900927,TRUE,7283631,7283631,FALSE,308
"309","A6-Wild5B_126","A6-Wild5B_122",0.00489402248248274,"3R",30183667,30183667,"3R",25184558,25184558,30183667,25184558,TRUE,4999109,4999109,FALSE,309
"310","A6-Wild5B_78","A6-Wild5B_62",0.00489402248248274,"X",7978988,7978988,"X",8035110,8035112,7978988,8035111,TRUE,56123,56122,FALSE,310
"311","A6-Wild5B_83","A6-Wild5B_78",0.00489402248248274,"X",14990159,14990159,"X",7978988,7978988,14990159,7978988,TRUE,7011171,7011171,FALSE,311
"312","A6-Wild5B_33","A6-Wild5B_24",0.00489744652531852,"2L",17080016,17080016,"2L",6587078,6587081,17080016,6587079.5,TRUE,10492936.5,10492935,FALSE,312
"313","A6-Wild5B_33","A6-Wild5B_26",0.00489744652531852,"2L",17080016,17080016,"2L",10933389,10933389,17080016,10933389,TRUE,6146627,6146627,FALSE,313
"314","A6-Wild5B_33","A6-Wild5B_29",0.00489744652531852,"2L",17080016,17080016,"2L",12325056,12325056,17080016,12325056,TRUE,4754960,4754960,FALSE,314
"315","A6-Wild5B_33","A6-Wild5B_32",0.00489744652531852,"2L",17080016,17080016,"2L",15142559,15142559,17080016,15142559,TRUE,1937457,1937457,FALSE,315
"316","A6-Wild5B_37","A6-Wild5B_33",0.00489744652531852,"2L",19890229,19890229,"2L",17080016,17080016,19890229,17080016,TRUE,2810213,2810213,FALSE,316
"317","A6-Wild5B_48","A6-Wild5B_33",0.00489744652531852,"2L",9564503,9564503,"2L",17080016,17080016,9564503,17080016,TRUE,7515513,7515513,FALSE,317
"318","A6-Wild5B_52","A6-Wild5B_33",0.00489744652531852,"2L",14887432,14887432,"2L",17080016,17080016,14887432,17080016,TRUE,2192584,2192584,FALSE,318
"319","A6-Wild5B_53","A6-Wild5B_33",0.00489744652531852,"2L",15931742,15931742,"2L",17080016,17080016,15931742,17080016,TRUE,1148274,1148274,FALSE,319
